catalog_index,game_name,game_url,canonical_game_key,kongregate_game_ids,status,priority_score,best_rank,top_n_appearances,listing_play_count_rows,max_listing_play_count_observed,needs_game_page_history,metrics_rows,first_metric_date,last_metric_date,cdx_rows,valid_cached_captures,known_failed_captures,fresh_pending_captures,missing_cdx_cache_files,failure_errors,first_seen_date,last_seen_date
725,Hexologic,https://www.kongregate.com/games/mythicowl/hexologic,www.kongregate.com/games/mythicowl/hexologic,299767,has_metrics,2322,4,72,12,284200,partial,10,2019-02-05,2024-12-15,10,10,0,0,4,<urlopen error [Errno 61] Connection refused> (1),2019-02-01,2026-07-01
313,Gamma Bros,http://www.kongregate.com/games/pixeljamgames/gamma-bros,www.kongregate.com/games/pixeljamgames/gamma-bros,,has_metrics,2319,2,19,19,16988,no,1,2026-06-29,2026-06-29,0,0,0,0,5,,2007-01-20,2007-04-08
314,Musaic Box,http://www.kongregate.com/games/Badim/musaic-box,www.kongregate.com/games/badim/musaic-box,,has_metrics,2319,2,19,19,255608,no,3,2015-09-03,2026-06-30,2,2,0,0,5,,2012-02-11,2012-06-07
726,Insectonator: Zombie mode,http://www.kongregate.com/games/FlyAnvil/insectonator-zombie-mode,www.kongregate.com/games/flyanvil/insectonator-zombie-mode,114295,has_metrics,2319,4,69,18,1700000,partial,4,2014-09-24,2024-01-22,4,4,0,0,4,,2011-06-01,2026-07-01
1371,BroForce,https://www.kongregate.com/games/DevolverDigital/broforce,www.kongregate.com/games/devolverdigital/broforce,235257,has_metrics,2318,7,68,0,,yes,1,2015-04-24,2015-04-24,1,1,0,0,5,,2016-04-03,2020-08-23
728,Medieval Cop 9 -Song & Silence- (Part 1),https://www.kongregate.com/games/VasantJ/medieval-cop-9-song-silence-part-1,www.kongregate.com/games/vasantj/medieval-cop-9-song-silence-part-1,304540,has_metrics,2317,4,67,13,78300,partial,4,2020-04-27,2024-02-22,4,4,0,0,4,,2019-05-06,2026-07-01
729,Bloons Super Monkey,http://www.kongregate.com/games/Ninjakiwi/bloons-super-monkey,www.kongregate.com/games/ninjakiwi/bloons-super-monkey,72514,has_metrics,2315,4,65,40,1800000,partial,3,2020-03-23,2023-03-29,3,3,0,0,4,,2012-04-04,2026-07-01
730,Evo Explores,https://www.kongregate.com/games/tobeglad/evo-explores,www.kongregate.com/games/tobeglad/evo-explores,259344,has_metrics,2315,4,65,12,443800,partial,16,2019-07-02,2025-03-02,16,16,0,0,4,<urlopen error [Errno 61] Connection refused> (1),2016-09-05,2026-07-01
731,Pingy the Ping Idle RPG,http://www.kongregate.com/games/saybox/pingy-the-ping-idle-rpg,www.kongregate.com/games/saybox/pingy-the-ping-idle-rpg,126674,has_metrics,2313,4,63,38,1400092,partial,10,2018-03-26,2024-04-05,10,10,0,0,5,,2011-11-01,2016-09-03
317,Mushroom Madness 3,http://www.kongregate.com/games/SilenGames/mushroom-madness-3,www.kongregate.com/games/silengames/mushroom-madness-3,,has_metrics,2312,2,12,12,879164,no,1,2026-06-30,2026-06-30,1,0,1,0,5,not_json (1),2011-11-11,2012-03-12
320,SHIFT 3,http://www.kongregate.com/games/ArmorGames/shift-3,www.kongregate.com/games/armorgames/shift-3,,has_metrics,2310,2,10,10,766224,no,4,2024-08-06,2024-08-19,4,4,0,0,5,,2008-11-02,2009-03-16
1373,Super Hot,http://www.kongregate.com/games/Bunny_Engel/super-hot,www.kongregate.com/games/bunny_engel/super-hot,207481,has_metrics,2303,7,53,0,,yes,1,2017-10-05,2017-10-05,1,1,0,0,5,,2014-11-02,2019-02-01
327,Achievement Unlocked 3,http://www.kongregate.com/games/ArmorGames/achievement-unlocked-3,www.kongregate.com/games/armorgames/achievement-unlocked-3,,has_metrics,2302,2,2,2,159483,no,7,2020-11-23,2025-10-01,7,7,0,0,5,,2012-06-06,2012-06-07
331,Murloc RPG: Strangleth...,http://www.kongregate.com/games/unmediocre/murloc-rpg-stranglethorn-fever,www.kongregate.com/games/unmediocre/murloc-rpg-stranglethorn-fever,,has_metrics,2302,2,2,2,275,no,2,2019-12-24,2026-06-30,1,1,0,0,10,,2011-02-09,2011-07-05
333,10 Gnomes in Liege,http://www.kongregate.com/games/MateuszSkutnik/10-gnomes-in-liege,www.kongregate.com/games/mateuszskutnik/10-gnomes-in-liege,,has_metrics,2301,2,1,1,26,no,1,2026-06-30,2026-06-30,0,0,0,0,5,,2011-06-01,2011-06-01
334,100 balls online,http://www.kongregate.com/games/davodavo360/100-balls-online,www.kongregate.com/games/davodavo360/100-balls-online,212031,has_metrics,2301,2,1,1,5,no,1,2026-06-30,2026-06-30,0,0,0,0,5,,2014-06-13,2014-06-13
336,Alien Guard 2,http://www.kongregate.com/games/darkknight749/alien-guard-2,www.kongregate.com/games/darkknight749/alien-guard-2,,has_metrics,2301,2,1,1,45,no,1,2026-06-29,2026-06-29,0,0,0,0,5,,2010-12-23,2010-12-23
338,Angry Animals,http://www.kongregate.com/games/VladUA/angry-animals,www.kongregate.com/games/vladua/angry-animals,,has_metrics,2301,2,1,1,81,no,1,2026-06-29,2026-06-29,0,0,0,0,5,,2011-03-29,2011-03-29
343,Army Speeder,http://www.kongregate.com/games/allpremiumgames/army-speeder,www.kongregate.com/games/allpremiumgames/army-speeder,,has_metrics,2301,2,1,1,75,no,1,2026-06-29,2026-06-29,0,0,0,0,5,,2010-11-08,2010-11-08
344,Arrows,http://www.kongregate.com/games/dserrano3/arrows,www.kongregate.com/games/dserrano3/arrows,,has_metrics,2301,2,1,1,90,no,1,2026-06-29,2026-06-29,0,0,0,0,5,,2011-03-15,2011-03-15
347,Ball Impact,http://www.kongregate.com/games/harprasadbharti/ball-impact,www.kongregate.com/games/harprasadbharti/ball-impact,216364,has_metrics,2301,2,1,1,10,no,1,2026-06-30,2026-06-30,0,0,0,0,5,,2014-08-01,2014-08-01
355,Botão(Portugues),http://www.kongregate.com/games/thales00/bot-o-portugues,www.kongregate.com/games/thales00/bot-o-portugues,,has_metrics,2301,2,1,1,13,no,1,2026-06-29,2026-06-29,0,0,0,0,5,,2011-03-11,2011-03-11
356,Brainy Bricks,http://www.kongregate.com/games/games2rule/brainy-bricks,www.kongregate.com/games/games2rule/brainy-bricks,,has_metrics,2301,2,1,1,11,no,1,2026-06-30,2026-06-30,0,0,0,0,5,,2011-08-13,2011-08-13
357,Britain's Best Brain,http://www.kongregate.com/games/SupercoolDev/britains-best-brain,www.kongregate.com/games/supercooldev/britains-best-brain,,has_metrics,2301,2,1,1,24,no,1,2026-06-29,2026-06-29,0,0,0,0,5,,2009-10-14,2009-10-14
360,Butterscotch Cookies,http://www.kongregate.com/games/loogames/butterscotch-cookies,www.kongregate.com/games/loogames/butterscotch-cookies,211386,has_metrics,2301,2,1,1,3,no,1,2026-06-30,2026-06-30,0,0,0,0,5,,2014-06-06,2014-06-06
366,Cat vs Granny,http://www.kongregate.com/games/TreSensa/cat-vs-granny,www.kongregate.com/games/tresensa/cat-vs-granny,215681,has_metrics,2301,2,1,1,2,no,1,2026-06-30,2026-06-30,0,0,0,0,5,,2014-07-25,2014-07-25
368,Checkers 5000,http://www.kongregate.com/games/nic233/checkers-5000,www.kongregate.com/games/nic233/checkers-5000,,has_metrics,2301,2,1,1,13,no,1,2026-06-30,2026-06-30,0,0,0,0,5,,2012-11-05,2012-11-05
381,Demonition,http://www.kongregate.com/games/TreSensa/demonition,www.kongregate.com/games/tresensa/demonition,216624,has_metrics,2301,2,1,1,9,no,1,2026-06-30,2026-06-30,0,0,0,0,5,,2014-08-04,2014-08-04
382,Destruct-a-nation,http://www.kongregate.com/games/orange01/destruct-a-nation,www.kongregate.com/games/orange01/destruct-a-nation,,has_metrics,2301,2,1,1,243,no,1,2026-06-29,2026-06-29,0,0,0,0,5,,2011-12-31,2011-12-31
383,Dodge Em,http://www.kongregate.com/games/dan62/dodge-em,www.kongregate.com/games/dan62/dodge-em,,has_metrics,2301,2,1,1,68,no,1,2026-06-29,2026-06-29,0,0,0,0,5,,2010-11-13,2010-11-13
386,Earth Defence,http://www.kongregate.com/games/TOTALCOOKY/earth-defence,www.kongregate.com/games/totalcooky/earth-defence,,has_metrics,2301,2,1,1,205,no,1,2026-06-29,2026-06-29,0,0,0,0,5,,2010-10-18,2010-10-18
405,Halloween Parking,http://www.kongregate.com/games/Archbob/halloween-parking,www.kongregate.com/games/archbob/halloween-parking,192186,has_metrics,2301,2,1,1,10,no,1,2026-07-01,2026-07-01,0,0,0,0,5,,2013-11-21,2013-11-21
409,Hidden Stars-Mermaid,http://www.kongregate.com/games/games2rule/hidden-stars-mermaid,www.kongregate.com/games/games2rule/hidden-stars-mermaid,,has_metrics,2301,2,1,1,16,no,1,2026-06-29,2026-06-29,0,0,0,0,5,,2011-03-23,2011-03-23
410,Hiomaze,http://www.kongregate.com/games/Zawazuki/hiomaze,www.kongregate.com/games/zawazuki/hiomaze,,has_metrics,2301,2,1,1,27,no,1,2026-06-30,2026-06-30,0,0,0,0,5,,2011-08-01,2011-08-01
411,Hires Golf,http://www.kongregate.com/games/FormationFacile/hires-golf,www.kongregate.com/games/formationfacile/hires-golf,,has_metrics,2301,2,1,1,87,no,1,2026-06-29,2026-06-29,0,0,0,0,5,,2011-02-27,2011-02-27
412,Horse Kingdom,http://www.kongregate.com/games/Vche/horse-kingdom,www.kongregate.com/games/vche/horse-kingdom,213243,has_metrics,2301,2,1,1,11,no,1,2026-06-30,2026-06-30,0,0,0,0,5,,2014-06-27,2014-06-27
421,Jigsaw Killer Escape-4,http://www.kongregate.com/games/games2rule/jigsaw-killer-escape-4,www.kongregate.com/games/games2rule/jigsaw-killer-escape-4,,has_metrics,2301,2,1,1,230,no,1,2026-06-29,2026-06-29,0,0,0,0,5,,2010-10-22,2010-10-22
426,Kongregate Avatar Creator CONTEST,https://www.kongregate.com/en/games/Lionga/kongregate-avatar-creator-contest,www.kongregate.com/games/lionga/kongregate-avatar-creator-contest,,has_metrics,2301,2,1,1,724300,no,1,2026-07-01,2026-07-01,0,0,0,0,6,,2026-07-01,2026-07-01
427,Life of Pixel,http://www.kongregate.com/games/supericonrich/life-of-pixel,www.kongregate.com/games/supericonrich/life-of-pixel,217557,has_metrics,2301,2,1,1,19,no,1,2026-06-30,2026-06-30,0,0,0,0,5,,2014-08-15,2014-08-15
429,Maple Tower Into The D...,http://www.kongregate.com/games/GameyGameStudios/maple-tower-into-the-darkness-demo,www.kongregate.com/games/gameygamestudios/maple-tower-into-the-darkness-demo,,has_metrics,2301,2,1,1,90,no,1,2026-06-30,2026-06-30,0,0,0,0,5,,2011-06-18,2011-06-18
432,Menkar,http://www.kongregate.com/games/MenkarGame/menkar,www.kongregate.com/games/menkargame/menkar,,has_metrics,2301,2,1,1,47,no,1,2026-06-29,2026-06-29,0,0,0,0,5,,2011-04-05,2011-04-05
435,Mission Balrog 002,http://www.kongregate.com/games/MiscritsQuest/mission-balrog-002,www.kongregate.com/games/miscritsquest/mission-balrog-002,213008,has_metrics,2301,2,1,1,4,no,1,2026-06-30,2026-06-30,0,0,0,0,5,,2014-06-25,2014-06-25
438,MultiMaze,http://www.kongregate.com/games/BulemicHippo/multimaze,www.kongregate.com/games/bulemichippo/multimaze,187504,has_metrics,2301,2,1,1,32,no,1,2026-07-01,2026-07-01,0,0,0,0,5,,2013-09-30,2013-09-30
447,Paskal Path,http://www.kongregate.com/games/Populygames/paskal-path,www.kongregate.com/games/populygames/paskal-path,,has_metrics,2301,2,1,1,48,no,1,2026-06-30,2026-06-30,0,0,0,0,5,,2012-11-01,2012-11-01
453,Rectangle Based Tennis...,http://www.kongregate.com/games/BenjaminSantiago/rectangle-based-tennis-metaphor,www.kongregate.com/games/benjaminsantiago/rectangle-based-tennis-metaphor,,has_metrics,2301,2,1,1,58,no,1,2026-06-30,2026-06-30,0,0,0,0,5,,2011-07-21,2011-07-21
454,Revenge of The Birds,http://www.kongregate.com/games/ysoliman2010/revenge-of-the-birds,www.kongregate.com/games/ysoliman2010/revenge-of-the-birds,,has_metrics,2301,2,1,1,126,no,1,2026-06-30,2026-06-30,0,0,0,0,5,,2011-05-28,2011-05-28
455,Rolling Tires 2,http://www.kongregate.com/games/coolbuddy/rolling-tires-2,www.kongregate.com/games/coolbuddy/rolling-tires-2,,has_metrics,2301,2,1,1,35,no,1,2026-06-29,2026-06-29,0,0,0,0,5,,2011-04-16,2011-04-16
459,Scary Shooter,http://www.kongregate.com/games/mrfunnyguy1/scary-shooter,www.kongregate.com/games/mrfunnyguy1/scary-shooter,,has_metrics,2301,2,1,1,13,no,1,2026-06-30,2026-06-30,0,0,0,0,5,,2011-07-05,2011-07-05
460,Score The Goal,http://www.kongregate.com/games/turboNuke/score-the-goal,www.kongregate.com/games/turbonuke/score-the-goal,212634,has_metrics,2301,2,1,1,28,no,1,2026-06-30,2026-06-30,0,0,0,0,5,,2014-06-20,2014-06-20
461,Sheep Dash,http://www.kongregate.com/games/tictox/sheep-dash,www.kongregate.com/games/tictox/sheep-dash,,has_metrics,2301,2,1,1,7,no,1,2026-06-30,2026-06-30,0,0,0,0,5,,2011-07-13,2011-07-13
462,Shoot em up,http://www.kongregate.com/games/dha456/shoot-em-up,www.kongregate.com/games/dha456/shoot-em-up,,has_metrics,2301,2,1,1,36,no,1,2026-06-29,2026-06-29,0,0,0,0,5,,2010-11-23,2010-11-23
463,Shoot-a Story,http://www.kongregate.com/games/ErgoMeSmart/shoot-a-story,www.kongregate.com/games/ergomesmart/shoot-a-story,216140,has_metrics,2301,2,1,1,5,no,1,2026-06-30,2026-06-30,0,0,0,0,5,,2014-07-30,2014-07-30
465,Slenderman must die,http://www.kongregate.com/games/ItachiU99/slenderman-must-die,www.kongregate.com/games/itachiu99/slenderman-must-die,215746,has_metrics,2301,2,1,1,4,no,1,2026-06-30,2026-06-30,0,0,0,0,5,,2014-07-26,2014-07-26
469,Stationery Shop Escape,http://www.kongregate.com/games/123bee/stationery-shop-escape,www.kongregate.com/games/123bee/stationery-shop-escape,,has_metrics,2301,2,1,1,35,no,1,2026-06-29,2026-06-29,0,0,0,0,5,,2011-03-08,2011-03-08
471,Super Ball,http://www.kongregate.com/games/Quizze/super-ball,www.kongregate.com/games/quizze/super-ball,213881,has_metrics,2301,2,1,1,2,no,1,2026-06-30,2026-06-30,0,0,0,0,5,,2014-07-04,2014-07-04
472,Supra Mayro Bross Lergend of the Mayro,http://www.kongregate.com/games/ghost375/supra-mayro-bross-lergend-of-the-mayro,www.kongregate.com/games/ghost375/supra-mayro-bross-lergend-of-the-mayro,217582,has_metrics,2301,2,1,1,4,no,3,2023-11-08,2024-02-23,3,3,0,0,5,,2014-08-16,2014-08-16
473,Swappers-Halle Berry,http://www.kongregate.com/games/games2rule/swappers-halle-berry,www.kongregate.com/games/games2rule/swappers-halle-berry,,has_metrics,2301,2,1,1,35,no,1,2026-06-29,2026-06-29,0,0,0,0,5,,2011-03-19,2011-03-19
474,Switch Blade,http://www.kongregate.com/games/digmDrexel/switch-blade,www.kongregate.com/games/digmdrexel/switch-blade,,has_metrics,2301,2,1,1,43,no,1,2026-06-29,2026-06-29,0,0,0,0,5,,2011-04-12,2011-04-12
475,swords and stuff(invin...,http://www.kongregate.com/games/cinder000/swords-and-stuff-invinsible,www.kongregate.com/games/cinder000/swords-and-stuff-invinsible,,has_metrics,2301,2,1,1,277,no,1,2026-06-30,2026-06-30,0,0,0,0,5,,2011-07-10,2011-07-10
478,Terrace Multiplayer,http://www.kongregate.com/games/fudo2010/terrace-multiplayer,www.kongregate.com/games/fudo2010/terrace-multiplayer,,has_metrics,2301,2,1,1,138,no,1,2026-06-29,2026-06-29,0,0,0,0,5,,2011-01-11,2011-01-11
483,The World's Hardest Pl...,http://www.kongregate.com/games/paala/the-worlds-hardest-platformer,www.kongregate.com/games/paala/the-worlds-hardest-platformer,,has_metrics,2301,2,1,1,711,no,1,2026-06-30,2026-06-30,0,0,0,0,5,,2011-06-26,2011-06-26
484,Tilted,http://www.kongregate.com/games/gazogames/tilted,www.kongregate.com/games/gazogames/tilted,,has_metrics,2301,2,1,1,69,no,1,2026-06-30,2026-06-30,0,0,0,0,5,,2011-06-13,2011-06-13
490,Vector Boom,http://www.kongregate.com/games/HeroInteractive/vector-boom,www.kongregate.com/games/herointeractive/vector-boom,,has_metrics,2301,2,1,1,12553,no,2,2020-11-28,2024-01-17,2,2,0,0,5,,2009-06-17,2009-06-17
491,VikingLand,http://www.kongregate.com/games/hotcupgames/vikingland,www.kongregate.com/games/hotcupgames/vikingland,213266,has_metrics,2301,2,1,1,31,no,1,2026-06-30,2026-06-30,0,0,0,0,5,,2014-08-11,2014-08-11
492,Warp Game,http://www.kongregate.com/games/GraniteGear/warp-game,www.kongregate.com/games/granitegear/warp-game,,has_metrics,2301,2,1,1,126,no,2,2023-02-26,2026-06-30,1,1,0,0,5,,2011-06-05,2011-06-05
497,Zombie Hearts Chicken,http://www.kongregate.com/games/drMikey/zombie-hearts-chicken,www.kongregate.com/games/drmikey/zombie-hearts-chicken,215308,has_metrics,2301,2,1,1,6,no,1,2026-06-30,2026-06-30,0,0,0,0,5,,2014-07-21,2014-07-21
1149,Crazy Fairies,http://www.kongregate.com/games/Spicyhorse/crazyfairies,www.kongregate.com/games/spicyhorse/crazyfairies,149274,has_metrics,2300,6,263,42,1803319,partial,1,2019-09-08,2019-09-08,1,1,0,0,5,,2012-08-27,2016-09-06
732,Burrito Bison: Launcha Libre,https://www.kongregate.com/games/JuicyBeast/burrito-bison-launcha-libre,www.kongregate.com/games/juicybeast/burrito-bison-launcha-libre,168976,has_metrics,2298,4,48,15,5000000,partial,60,2018-04-06,2025-10-25,60,60,0,0,4,,2017-03-04,2026-07-01
733,KongreTube,http://www.kongregate.com/games/locos/kongretube,www.kongregate.com/games/locos/kongretube,125138,has_metrics,2297,4,47,34,268301,partial,1,2026-06-30,2026-06-30,0,0,0,0,5,,2012-02-14,2015-04-01
734,Gun Mayhem 2:More Mayhem,https://www.kongregate.com/games/AwesomePixels/gun-mayhem-2-more-mayhem,www.kongregate.com/games/awesomepixels/gun-mayhem-2-more-mayhem,190941,has_metrics,2295,4,45,19,167200,partial,2,2021-12-09,2026-06-29,1,1,0,0,4,<urlopen error [Errno 61] Connection refused> (1),2019-01-08,2026-07-01
736,N Step Steve: Part 1,https://www.kongregate.com/games/EPGstudios/n-step-steve-part-1,www.kongregate.com/games/epgstudios/n-step-steve-part-1,324371,has_metrics,2292,4,42,12,18600,partial,1,2026-06-29,2026-06-29,0,0,0,0,4,,2024-01-17,2026-07-01
739,Desktop TD Pro,http://www.kongregate.com/games/CasualCollective/desktop-td-pro,www.kongregate.com/games/casualcollective/desktop-td-pro,44150,has_metrics,2287,4,37,34,5100000,partial,3,2020-10-29,2023-07-03,3,3,0,0,4,,2009-05-06,2026-07-01
741,Superfighters,http://www.kongregate.com/games/Gurt01/superfighters,www.kongregate.com/games/gurt01/superfighters,210939,has_metrics,2282,4,32,4,11982,partial,2,2016-04-26,2026-06-29,1,1,0,0,5,,2014-08-01,2016-04-08
511,3D Logic,http://www.kongregate.com/games/AlexMatveev/3d-logic,www.kongregate.com/games/alexmatveev/3d-logic,,has_metrics,2279,3,79,79,854455,no,1,2024-08-18,2024-08-18,1,1,0,0,5,,2007-02-02,2009-03-16
745,Dream World,http://www.kongregate.com/games/kingk/dream-world,www.kongregate.com/games/kingk/dream-world,67837,has_metrics,2274,4,24,22,32500000,partial,35,2022-02-23,2026-06-29,34,34,0,0,5,,2011-07-06,2026-07-01
747,Three Goblets,https://www.kongregate.com/games/adventale/three-goblets,www.kongregate.com/games/adventale/three-goblets,294687,has_metrics,2271,4,21,2,434000,partial,4,2021-02-08,2023-12-26,4,4,0,0,4,,2023-11-15,2026-07-01
748,"When he jump, he go up like this",https://www.kongregate.com/games/Gun_Safety/when-he-jump-he-go-up-like-this,www.kongregate.com/games/gun_safety/when-he-jump-he-go-up-like-this,301001,has_metrics,2270,4,20,1,523100,partial,14,2021-07-25,2025-04-02,14,14,0,0,5,,2024-02-14,2026-07-01
1383,Dead Land: Survival,https://www.kongregate.com/games/GeronimoApps/dead-land-survival,www.kongregate.com/games/geronimoapps/dead-land-survival,316573,has_metrics,2268,7,18,0,,yes,5,2020-04-27,2025-08-22,5,5,0,0,5,,2024-04-10,2025-10-07
749,Run,http://www.kongregate.com/games/player_03/run,www.kongregate.com/games/player_03/run,26069,has_metrics,2267,4,17,15,19471547,partial,8,2021-02-08,2025-08-28,8,8,0,0,5,,2009-12-15,2014-12-27
512,Amorphous+,http://www.kongregate.com/games/innocuousGames/amorphous,www.kongregate.com/games/innocuousgames/amorphous,,has_metrics,2266,3,66,66,4979961,no,46,2020-04-08,2024-11-23,46,46,0,0,5,<urlopen error [Errno 61] Connection refused> (26),2008-08-05,2010-10-13
751,"Gragyriss, Captor of Princesses",https://www.kongregate.com/games/snowroadgames/gragyriss-captor-of-princesses,www.kongregate.com/games/snowroadgames/gragyriss-captor-of-princesses,299574,has_metrics,2266,4,16,1,1100000,partial,13,2021-04-04,2025-06-15,13,13,0,0,5,,2019-03-30,2026-07-01
1388,Cactus McCoy 2,https://www.kongregate.com/games/FliplineStudios/cactus-mccoy-2,www.kongregate.com/games/fliplinestudios/cactus-mccoy-2,125451,has_metrics,2263,7,13,0,,yes,2,2019-09-28,2023-03-05,2,2,0,0,5,,2024-08-06,2025-10-07
513,Boxhead: More Rooms,http://www.kongregate.com/games/SeanCooper/boxhead-more-rooms,www.kongregate.com/games/seancooper/boxhead-more-rooms,,has_metrics,2262,3,62,62,860879,no,1,2026-06-29,2026-06-29,1,0,1,0,5,<urlopen error [Errno 61] Connection refused> (2); not_json (1),2007-02-24,2009-03-16
755,Ayumilove HackerStory V1,http://www.kongregate.com/games/ayumilove/ayumilove-hackerstory-v1,www.kongregate.com/games/ayumilove/ayumilove-hackerstory-v1,32079,has_metrics,2262,4,12,1,549303,partial,2,2021-01-11,2024-01-17,2,2,0,0,5,,2011-02-09,2015-02-17
757,Balloon Go Pop!,http://www.kongregate.com/games/suttree/balloon-go-pop,www.kongregate.com/games/suttree/balloon-go-pop,18,has_metrics,2258,4,8,2,28822,partial,1,2024-01-17,2024-01-17,1,1,0,0,5,,2011-08-11,2023-11-23
1395,Soccer Random,https://www.kongregate.com/games/rhminteractive/soccer-random,www.kongregate.com/games/rhminteractive/soccer-random,324197,has_metrics,2258,7,8,0,,yes,1,2026-06-29,2026-06-29,0,0,0,0,5,,2024-04-01,2025-10-07
1398,Cubito Mayhem,https://www.kongregate.com/games/oultrox/cubito-mayhem,www.kongregate.com/games/oultrox/cubito-mayhem,286934,has_metrics,2255,7,5,0,,yes,18,2020-12-10,2025-09-04,18,18,0,0,5,,2024-04-01,2025-10-07
762,Everybody Edits,https://www.kongregate.com/en/games/MegaLamb/everybody-edits,www.kongregate.com/games/megalamb/everybody-edits,294092,has_metrics,2254,4,4,3,6400000,partial,6,2020-10-15,2025-10-28,6,6,0,0,4,,2026-01-03,2026-07-01
1399,Antimatter Dimensions,http://www.kongregate.com/games/Hevipelle/antimatter-dimensions,www.kongregate.com/games/hevipelle/antimatter-dimensions,284930,has_metrics,2254,7,4,0,,yes,1,2017-09-22,2017-09-22,1,1,0,0,5,,2017-08-25,2017-11-08
1400,GOSPACE,https://www.kongregate.com/games/LLGD/gospace,www.kongregate.com/games/llgd/gospace,315039,has_metrics,2254,7,4,0,,yes,42,2020-02-26,2025-07-17,42,42,0,0,5,,2025-05-30,2025-09-13
1401,CycloManiacs 2,https://www.kongregate.com/games/turboNuke/cyclomaniacs-2,www.kongregate.com/games/turbonuke/cyclomaniacs-2,,has_metrics,2253,7,3,0,,yes,12,2018-02-23,2025-04-04,12,12,0,0,5,,2024-01-17,2024-02-14
1402,My Vampire Sweetheart,http://www.kongregate.com/games/SandraKim/my-vampire-sweetheart,www.kongregate.com/games/sandrakim/my-vampire-sweetheart,222507,has_metrics,2252,7,2,0,,yes,1,2026-06-29,2026-06-29,0,0,0,0,5,,2014-10-17,2014-10-18
1403,The Torture Game 2,https://www.kongregate.com/games/cmann/the-torture-game-2,www.kongregate.com/games/cmann/the-torture-game-2,,has_metrics,2252,7,2,0,,yes,3,2020-10-05,2026-06-30,2,2,0,0,5,,2024-01-17,2024-02-14
1405,3D Police Car Driver Simulator,http://www.kongregate.com/games/oyunlaroynama/3d-police-car-driver-simulator,www.kongregate.com/games/oyunlaroynama/3d-police-car-driver-simulator,222206,has_metrics,2251,7,1,0,,yes,1,2026-06-29,2026-06-29,0,0,0,0,5,,2014-10-13,2014-10-13
1406,Age of Pixels - Rome 1,http://www.kongregate.com/games/JackF194/age-of-pixels-rome-1,www.kongregate.com/games/jackf194/age-of-pixels-rome-1,220910,has_metrics,2251,7,1,0,,yes,1,2026-06-30,2026-06-30,0,0,0,0,5,,2014-09-26,2014-09-26
1408,aliens ufo shooter,http://www.kongregate.com/games/gamebazar99/aliens-ufo-shooter,www.kongregate.com/games/gamebazar99/aliens-ufo-shooter,268950,has_metrics,2251,7,1,0,,yes,1,2026-06-29,2026-06-29,0,0,0,0,5,,2016-09-17,2016-09-17
1409,Amgel Easy Room Escape 1,https://www.kongregate.com/games/amgelescape/amgel-easy-room-escape-1,www.kongregate.com/games/amgelescape/amgel-easy-room-escape-1,311320,has_metrics,2251,7,1,0,,yes,1,2026-06-30,2026-06-30,0,0,0,0,5,,2019-08-25,2019-08-25
1410,Angry Birds Rebuilding Warrior,http://www.kongregate.com/games/hibiscus070133/angry-birds-rebuilding-warrior,www.kongregate.com/games/hibiscus070133/angry-birds-rebuilding-warrior,219798,has_metrics,2251,7,1,0,,yes,2,2023-08-11,2026-06-30,1,1,0,0,5,,2014-09-12,2014-09-12
1412,ARKADE demo,http://www.kongregate.com/games/Ivamorlor/arkade-demo,www.kongregate.com/games/ivamorlor/arkade-demo,270783,has_metrics,2251,7,1,0,,yes,1,2026-06-29,2026-06-29,0,0,0,0,5,,2016-10-24,2016-10-24
1413,Baby Daisy New Year Party,http://www.kongregate.com/games/niklec/baby-daisy-new-year-party,www.kongregate.com/games/niklec/baby-daisy-new-year-party,228819,has_metrics,2251,7,1,0,,yes,1,2026-06-30,2026-06-30,0,0,0,0,5,,2014-12-30,2014-12-30
1414,Back2Base,http://www.kongregate.com/games/Woutfontane/back2base,www.kongregate.com/games/woutfontane/back2base,247852,has_metrics,2251,7,1,0,,yes,1,2026-06-29,2026-06-29,0,0,0,0,5,,2015-09-15,2015-09-15
1419,Ben10 Heatblast saviour,http://www.kongregate.com/games/mytoongames/ben10-heatblast-saviour,www.kongregate.com/games/mytoongames/ben10-heatblast-saviour,224595,has_metrics,2251,7,1,0,,yes,1,2026-06-30,2026-06-30,0,0,0,0,5,,2014-11-11,2014-11-11
1420,Biceps Clicker,http://www.kongregate.com/games/llamaware/biceps-clicker,www.kongregate.com/games/llamaware/biceps-clicker,280527,has_metrics,2251,7,1,0,,yes,1,2026-06-29,2026-06-29,0,0,0,0,5,,2017-05-26,2017-05-26
1421,Black Night,http://www.kongregate.com/games/Nicecoolguy0/black-night,www.kongregate.com/games/nicecoolguy0/black-night,285275,has_metrics,2251,7,1,0,,yes,1,2026-06-29,2026-06-29,0,0,0,0,5,,2017-08-25,2017-08-25
1422,BlackJack (21),http://www.kongregate.com/games/D0MiNAT0RZ/blackjack-21,www.kongregate.com/games/d0minat0rz/blackjack-21,256991,has_metrics,2251,7,1,0,,yes,1,2026-06-30,2026-06-30,0,0,0,0,5,,2016-02-17,2016-02-17
1423,bomberman,http://www.kongregate.com/games/ziketus786/bomberman,www.kongregate.com/games/ziketus786/bomberman,255999,has_metrics,2251,7,1,0,,yes,1,2026-06-29,2026-06-29,0,0,0,0,5,,2016-01-25,2016-01-25
